,Google Trend
2014-02-12,35.172
2014-02-13,34.168
2014-02-14,15.532
2014-02-15,19.796
2014-02-16,0.0
2014-02-17,39.612
2014-02-18,0.0
2014-02-19,9.536
2014-02-20,0.0
2014-02-21,10.072
2014-02-22,0.0
2014-02-23,14.216
2014-02-24,0.0
2014-02-25,0.0
2014-02-26,15.68
2014-02-27,15.632
2014-02-28,16.104
2014-03-01,11.36
2014-03-02,0.0
2014-03-03,0.0
2014-03-04,21.648
2014-03-05,0.0
2014-03-06,0.0
2014-03-07,20.66
2014-03-08,0.0
2014-03-09,18.76
2014-03-10,42.936
2014-03-11,29.06
2014-03-12,0.0
2014-03-13,7.064
2014-03-14,0.0
2014-03-15,14.304
2014-03-16,0.0
2014-03-17,19.624
2014-03-18,28.244
2014-03-19,18.768
2014-03-20,21.78
2014-03-21,16.732
2014-03-22,14.016
2014-03-23,0.0
2014-03-24,13.012
2014-03-25,25.452
2014-03-26,12.216
2014-03-27,17.36
2014-03-28,14.704
2014-03-29,0.0
2014-03-30,0.0
2014-03-31,0.0
2014-04-01,16.468
2014-04-02,26.376
2014-04-03,20.864
2014-04-04,42.404
2014-04-05,0.0
2014-04-06,18.012
2014-04-07,27.976
2014-04-08,34.292
2014-04-09,57.68
2014-04-10,46.516
2014-04-11,18.336
2014-04-12,0.0
2014-04-13,41.876
2014-04-14,0.0
2014-04-15,0.0
2014-04-16,0.0
2014-04-17,19.728
2014-04-18,0.0
2014-04-19,0.0
2014-04-20,0.0
2014-04-21,0.0
2014-04-22,19.496
2014-04-23,29.688
2014-04-24,0.0
2014-04-25,0.0
2014-04-26,25.892
2014-04-27,0.0
2014-04-28,33.648
2014-04-29,17.996
2014-04-30,0.0
2014-05-01,0.0
2014-05-02,0.0
2014-05-03,19.78
2014-05-04,0.0
2014-05-05,22.204
2014-05-06,35.592
2014-05-07,15.616
2014-05-08,27.176
2014-05-09,14.064
2014-05-10,10.748
2014-05-11,0.0
2014-05-12,33.112
2014-05-13,9.36
2014-05-14,34.06
2014-05-15,23.596
2014-05-16,32.852
2014-05-17,17.392
2014-05-18,0.0
2014-05-19,36.356
2014-05-20,41.388
2014-05-21,21.352
2014-05-22,0.0
2014-05-23,17.084
2014-05-24,19.088
2014-05-25,0.0
2014-05-26,23.772
2014-05-27,19.376
2014-05-28,15.268
2014-05-29,13.828
2014-05-30,0.0
2014-05-31,0.0
2014-06-01,0.0
2014-06-02,8.716
2014-06-03,14.932
2014-06-04,37.588
2014-06-05,0.0
2014-06-06,0.0
2014-06-07,0.0
2014-06-08,0.0
2014-06-09,11.46
2014-06-10,24.56
2014-06-11,13.604
2014-06-12,0.0
2014-06-13,21.924
2014-06-14,0.0
2014-06-15,0.0
2014-06-16,0.0
2014-06-17,20.044
2014-06-18,18.388
2014-06-19,10.404
2014-06-20,0.0
2014-06-21,0.0
2014-06-22,33.204
2014-06-23,11.34
2014-06-24,0.0
2014-06-25,15.836
2014-06-26,14.74
2014-06-27,16.352
2014-06-28,0.0
2014-06-29,0.0
2014-06-30,0.0
2014-07-01,29.28
2014-07-02,0.0
2014-07-03,0.0
2014-07-04,0.0
2014-07-05,0.0
2014-07-06,0.0
2014-07-07,26.088
2014-07-08,0.0
2014-07-09,0.0
2014-07-10,0.0
2014-07-11,0.0
2014-07-12,12.444
2014-07-13,0.0
2014-07-14,14.556
2014-07-15,0.0
2014-07-16,0.0
2014-07-17,0.0
2014-07-18,0.0
2014-07-19,0.0
2014-07-20,20.496
2014-07-21,0.0
2014-07-22,40.576
2014-07-23,0.0
2014-07-24,0.0
2014-07-25,0.0
2014-07-26,0.0
2014-07-27,0.0
2014-07-28,35.196
2014-07-29,0.0
2014-07-30,21.904
2014-07-31,0.0
2014-08-01,0.0
2014-08-02,0.0
2014-08-03,12.916
2014-08-04,0.0
2014-08-05,0.0
2014-08-06,11.536
2014-08-07,0.0
2014-08-08,0.0
2014-08-09,0.0
2014-08-10,0.0
2014-08-11,16.688
2014-08-12,0.0
2014-08-13,13.348
2014-08-14,10.192
2014-08-15,0.0
2014-08-16,0.0
2014-08-17,0.0
2014-08-18,0.0
2014-08-19,13.256
2014-08-20,12.564
2014-08-21,0.0
2014-08-22,24.728
2014-08-23,0.0
2014-08-24,0.0
2014-08-25,10.196
2014-08-26,27.652
2014-08-27,52.108
2014-08-28,22.188
2014-08-29,41.352
2014-08-30,18.284
2014-08-31,0.0
2014-09-01,9.192
2014-09-02,14.144
2014-09-03,55.672
2014-09-04,0.0
2014-09-05,0.0
2014-09-06,18.468
2014-09-07,11.188
2014-09-08,0.0
2014-09-09,12.992
2014-09-10,17.248
2014-09-11,23.976
2014-09-12,0.0
2014-09-13,0.0
2014-09-14,0.0
2014-09-15,0.0
2014-09-16,28.82
2014-09-17,8.428
2014-09-18,28.74
2014-09-19,14.152
2014-09-20,17.364
2014-09-21,0.0
2014-09-22,30.368
2014-09-23,30.38
2014-09-24,12.58
2014-09-25,0.0
2014-09-26,20.544
2014-09-27,24.004
2014-09-28,0.0
2014-09-29,25.956
2014-09-30,15.08
2014-10-01,23.4
2014-10-02,34.596
2014-10-03,0.0
2014-10-04,21.808
2014-10-05,16.168
2014-10-06,12.056
2014-10-07,34.888
2014-10-08,12.356
2014-10-09,17.868
2014-10-10,12.396
2014-10-11,26.9
2014-10-12,0.0
2014-10-13,15.716
2014-10-14,9.18
2014-10-15,27.472
2014-10-16,19.048
2014-10-17,0.0
2014-10-18,0.0
2014-10-19,0.0
2014-10-20,18.18
2014-10-21,19.096
2014-10-22,27.812
2014-10-23,25.16
2014-10-24,18.964
2014-10-25,20.928
2014-10-26,0.0
2014-10-27,10.748
2014-10-28,29.516
2014-10-29,11.588
2014-10-30,0.0
2014-10-31,0.0
2014-11-01,0.0
2014-11-02,0.0
2014-11-03,0.0
2014-11-04,29.32
2014-11-05,0.0
2014-11-06,20.924
2014-11-07,0.0
2014-11-08,0.0
2014-11-09,13.612
2014-11-10,10.584
2014-11-11,29.064
2014-11-12,0.0
2014-11-13,0.0
2014-11-14,0.0
2014-11-15,0.0
2014-11-16,14.144
2014-11-17,9.56
2014-11-18,16.512
2014-11-19,15.728
2014-11-20,18.16
2014-11-21,0.0
2014-11-22,0.0
2014-11-23,9.636
2014-11-24,0.0
2014-11-25,9.852
2014-11-26,0.0
2014-11-27,28.68
2014-11-28,32.424
2014-11-29,25.736
2014-11-30,24.776
2014-12-01,34.084
2014-12-02,21.664
2014-12-03,9.252
2014-12-04,28.264
2014-12-05,49.004
2014-12-06,0.0
2014-12-07,18.568
2014-12-08,0.0
2014-12-09,0.0
2014-12-10,11.064
2014-12-11,15.804
2014-12-12,9.648
2014-12-13,0.0
2014-12-14,0.0
2014-12-15,0.0
2014-12-16,31.168
2014-12-17,29.956
2014-12-18,36.584
2014-12-19,10.012
2014-12-20,0.0
2014-12-21,0.0
2014-12-22,19.036
2014-12-23,38.2
2014-12-24,0.0
2014-12-25,19.796
2014-12-26,0.0
2014-12-27,0.0
2014-12-28,0.0
2014-12-29,11.328
2014-12-30,17.524
2014-12-31,34.292
2015-01-01,0.0
2015-01-02,17.836
2015-01-03,0.0
2015-01-04,0.0
2015-01-05,9.912
2015-01-06,0.0
2015-01-07,0.0
2015-01-08,20.112
2015-01-09,25.708
2015-01-10,0.0
2015-01-11,18.48
2015-01-12,11.452
2015-01-13,10.076
2015-01-14,9.168
2015-01-15,20.128
2015-01-16,22.836
2015-01-17,0.0
2015-01-18,0.0
2015-01-19,10.88
2015-01-20,15.96
2015-01-21,29.924
2015-01-22,34.704
2015-01-23,22.812
2015-01-24,23.22
2015-01-25,0.0
2015-01-26,22.992
2015-01-27,31.86
2015-01-28,0.0
2015-01-29,14.592
2015-01-30,23.184
2015-01-31,0.0
2015-02-01,15.36
2015-02-02,20.836
2015-02-03,9.328
2015-02-04,31.18
2015-02-05,0.0
2015-02-06,33.116
2015-02-07,0.0
2015-02-08,12.94
2015-02-09,24.612
2015-02-10,51.36
2015-02-11,33.316
2015-02-12,59.332
2015-02-13,9.18
2015-02-14,18.508
2015-02-15,0.0
2015-02-16,43.16
2015-02-17,31.584
2015-02-18,25.952
2015-02-19,33.744
2015-02-20,0.0
2015-02-21,19.708
2015-02-22,32.544
2015-02-23,18.36
2015-02-24,32.776
2015-02-25,48.876
2015-02-26,19.052
