,Google Trend
2014-05-30,20.224
2014-05-31,15.916
2014-06-01,15.512
2014-06-02,14.288
2014-06-03,22.968
2014-06-04,41.628
2014-06-05,42.412
2014-06-06,21.716
2014-06-07,17.66
2014-06-08,27.464
2014-06-09,52.836
2014-06-10,42.788
2014-06-11,33.068
2014-06-12,31.368
2014-06-13,32.54
2014-06-14,11.436
2014-06-15,29.56
2014-06-16,32.84
2014-06-17,29.88
2014-06-18,17.212
2014-06-19,24.976
2014-06-20,15.992
2014-06-21,33.272
2014-06-22,25.148
2014-06-23,28.12
2014-06-24,51.964
2014-06-25,56.0
2014-06-26,18.472
2014-06-27,38.856
2014-06-28,13.368
2014-06-29,18.676
2014-06-30,18.66
2014-07-01,49.572
2014-07-02,29.584
2014-07-03,21.116
2014-07-04,21.764
2014-07-05,18.892
2014-07-06,20.84
2014-07-07,33.652
2014-07-08,28.372
2014-07-09,15.728
2014-07-10,21.156
2014-07-11,21.6
2014-07-12,18.572
2014-07-13,7.872
2014-07-14,41.984
2014-07-15,30.264
2014-07-16,30.216
2014-07-17,22.26
2014-07-18,33.352
2014-07-19,13.988
2014-07-20,24.972
2014-07-21,27.004
2014-07-22,26.544
2014-07-23,31.124
2014-07-24,36.32
2014-07-25,28.544
2014-07-26,17.06
2014-07-27,5.396
2014-07-28,22.468
2014-07-29,28.188
2014-07-30,30.788
2014-07-31,26.508
2014-08-01,23.02
2014-08-02,18.736
2014-08-03,15.316
2014-08-04,26.456
2014-08-05,44.012
2014-08-06,46.976
2014-08-07,24.64
2014-08-08,42.356
2014-08-09,26.772
2014-08-10,23.288
2014-08-11,27.732
2014-08-12,31.388
2014-08-13,42.8
2014-08-14,27.744
2014-08-15,35.224
2014-08-16,12.416
2014-08-17,15.508
2014-08-18,36.228
2014-08-19,23.064
2014-08-20,22.556
2014-08-21,23.112
2014-08-22,33.52
2014-08-23,12.536
2014-08-24,15.136
2014-08-25,27.72
2014-08-26,28.568
2014-08-27,30.264
2014-08-28,44.38
2014-08-29,31.52
2014-08-30,16.192
2014-08-31,10.748
2014-09-01,19.336
2014-09-02,30.084
2014-09-03,27.388
2014-09-04,24.576
2014-09-05,30.08
2014-09-06,16.528
2014-09-07,7.18
2014-09-08,15.2
2014-09-09,22.284
2014-09-10,26.796
2014-09-11,48.712
2014-09-12,18.468
2014-09-13,4.824
2014-09-14,19.568
2014-09-15,31.088
2014-09-16,51.064
2014-09-17,23.612
2014-09-18,35.456
2014-09-19,19.052
2014-09-20,23.572
2014-09-21,8.492
2014-09-22,30.372
2014-09-23,31.248
2014-09-24,63.032
2014-09-25,45.028
2014-09-26,29.252
2014-09-27,10.092
2014-09-28,14.972
2014-09-29,30.008
2014-09-30,24.808
2014-10-01,19.28
2014-10-02,48.304
2014-10-03,28.96
2014-10-04,13.164
2014-10-05,15.244
2014-10-06,19.324
2014-10-07,26.736
2014-10-08,24.26
2014-10-09,21.016
2014-10-10,25.112
2014-10-11,12.564
2014-10-12,29.42
2014-10-13,42.76
2014-10-14,38.46
2014-10-15,44.364
2014-10-16,33.608
2014-10-17,24.432
2014-10-18,14.88
2014-10-19,16.18
2014-10-20,21.852
2014-10-21,29.496
2014-10-22,27.752
2014-10-23,61.704
2014-10-24,55.764
2014-10-25,24.224
2014-10-26,19.864
2014-10-27,21.432
2014-10-28,31.644
2014-10-29,19.372
2014-10-30,36.36
2014-10-31,36.74
2014-11-01,10.776
2014-11-02,4.684
2014-11-03,20.304
2014-11-04,30.34
2014-11-05,27.456
2014-11-06,24.276
2014-11-07,36.608
2014-11-08,7.664
2014-11-09,20.228
2014-11-10,30.496
2014-11-11,39.392
2014-11-12,66.372
2014-11-13,29.472
2014-11-14,25.084
2014-11-15,20.944
2014-11-16,17.656
2014-11-17,27.216
2014-11-18,10.644
2014-11-19,28.636
