,Google Trend
2014-06-27,49.568
2014-06-28,31.704
2014-06-29,26.46
2014-06-30,56.828
2014-07-01,52.8
2014-07-02,41.9
2014-07-03,27.392
2014-07-04,41.652
2014-07-05,23.008
2014-07-06,11.548
2014-07-07,30.512
2014-07-08,25.532
2014-07-09,26.76
2014-07-10,19.652
2014-07-11,29.872
2014-07-12,24.712
2014-07-13,10.56
2014-07-14,31.324
2014-07-15,27.148
2014-07-16,39.812
2014-07-17,25.392
2014-07-18,34.592
2014-07-19,21.228
2014-07-20,36.976
2014-07-21,34.372
2014-07-22,66.544
2014-07-23,44.704
2014-07-24,29.52
2014-07-25,44.88
2014-07-26,24.108
2014-07-27,17.016
2014-07-28,23.812
2014-07-29,25.052
2014-07-30,15.78
2014-07-31,19.184
2014-08-01,15.516
2014-08-02,16.536
2014-08-03,18.444
2014-08-04,44.74
2014-08-05,38.42
2014-08-06,33.068
2014-08-07,67.428
2014-08-08,33.084
2014-08-09,51.44
2014-08-10,32.972
2014-08-11,30.084
2014-08-12,33.116
2014-08-13,40.828
2014-08-14,42.236
2014-08-15,29.772
2014-08-16,30.356
2014-08-17,25.432
2014-08-18,29.264
2014-08-19,31.428
2014-08-20,23.992
2014-08-21,23.056
2014-08-22,22.376
2014-08-23,42.488
2014-08-24,14.744
2014-08-25,18.84
2014-08-26,18.876
2014-08-27,24.56
2014-08-28,26.636
2014-08-29,12.668
2014-08-30,15.504
2014-08-31,17.944
2014-09-01,33.228
2014-09-02,47.876
2014-09-03,38.86
2014-09-04,25.408
2014-09-05,38.456
2014-09-06,6.304
2014-09-07,24.588
2014-09-08,29.3
2014-09-09,20.864
2014-09-10,26.576
2014-09-11,28.572
2014-09-12,31.536
2014-09-13,30.316
2014-09-14,29.712
2014-09-15,24.96
2014-09-16,32.98
2014-09-17,33.772
2014-09-18,38.812
2014-09-19,25.536
2014-09-20,13.592
2014-09-21,25.676
2014-09-22,13.556
2014-09-23,21.172
2014-09-24,25.808
2014-09-25,19.44
2014-09-26,16.976
2014-09-27,9.152
2014-09-28,18.56
2014-09-29,18.704
2014-09-30,18.42
2014-10-01,30.58
2014-10-02,30.456
2014-10-03,19.08
2014-10-04,0.0
2014-10-05,26.288
2014-10-06,25.568
2014-10-07,24.464
2014-10-08,30.312
2014-10-09,33.36
2014-10-10,17.82
2014-10-11,57.22
2014-10-12,9.776
2014-10-13,32.208
2014-10-14,33.472
2014-10-15,35.264
2014-10-16,67.796
2014-10-17,29.708
2014-10-18,29.304
2014-10-19,27.988
2014-10-20,20.56
2014-10-21,33.032
2014-10-22,28.344
2014-10-23,20.732
2014-10-24,44.884
2014-10-25,29.448
2014-10-26,18.184
2014-10-27,37.824
2014-10-28,22.94
2014-10-29,30.4
2014-10-30,47.908
2014-10-31,31.32
2014-11-01,22.624
2014-11-02,27.976
2014-11-03,28.852
2014-11-04,33.724
2014-11-05,27.592
2014-11-06,30.564
2014-11-07,40.976
2014-11-08,28.052
2014-11-09,40.068
2014-11-10,42.628
2014-11-11,25.844
2014-11-12,34.732
2014-11-13,40.116
2014-11-14,58.556
2014-11-15,30.104
2014-11-16,33.772
2014-11-17,42.3
2014-11-18,44.032
2014-11-19,36.84
2014-11-20,29.412
2014-11-21,30.972
2014-11-22,25.464
2014-11-23,29.644
2014-11-24,46.548
2014-11-25,49.08
