,Google Trend
2014-02-12,33.652
2014-02-13,28.156
2014-02-14,31.984
2014-02-15,12.756
2014-02-16,5.252
2014-02-17,10.528
2014-02-18,29.576
2014-02-19,25.272
2014-02-20,46.236
2014-02-21,39.476
2014-02-22,7.796
2014-02-23,1.008
2014-02-24,40.34
2014-02-25,20.52
2014-02-26,22.456
2014-02-27,17.348
2014-02-28,16.76
2014-03-01,0.0
2014-03-02,0.0
2014-03-03,16.94
2014-03-04,50.3
2014-03-05,16.54
2014-03-06,21.432
2014-03-07,16.076
2014-03-08,13.228
2014-03-09,0.0
2014-03-10,34.46
2014-03-11,21.136
2014-03-12,19.424
2014-03-13,9.808
2014-03-14,35.552
2014-03-15,10.416
2014-03-16,5.632
2014-03-17,8.9
2014-03-18,22.144
2014-03-19,4.524
2014-03-20,13.848
2014-03-21,10.7
2014-03-22,20.328
2014-03-23,0.0
2014-03-24,10.9
2014-03-25,26.46
2014-03-26,19.056
2014-03-27,29.144
2014-03-28,23.348
2014-03-29,11.892
2014-03-30,0.928
2014-03-31,11.98
2014-04-01,12.98
2014-04-02,16.296
2014-04-03,22.904
2014-04-04,17.36
2014-04-05,12.272
2014-04-06,16.5
2014-04-07,13.84
2014-04-08,31.188
2014-04-09,31.364
2014-04-10,84.644
2014-04-11,55.996
2014-04-12,29.46
2014-04-13,6.32
2014-04-14,8.528
2014-04-15,16.384
2014-04-16,19.032
2014-04-17,20.184
2014-04-18,5.668
2014-04-19,8.128
2014-04-20,7.464
2014-04-21,12.784
2014-04-22,23.724
2014-04-23,13.38
2014-04-24,30.868
2014-04-25,20.568
2014-04-26,10.352
2014-04-27,0.0
2014-04-28,22.408
2014-04-29,16.984
2014-04-30,19.312
2014-05-01,23.928
2014-05-02,23.644
2014-05-03,12.116
2014-05-04,5.128
2014-05-05,20.116
2014-05-06,21.992
2014-05-07,16.176
2014-05-08,49.4
2014-05-09,38.252
2014-05-10,0.0
2014-05-11,6.42
2014-05-12,8.656
2014-05-13,21.228
2014-05-14,8.592
2014-05-15,10.396
2014-05-16,21.892
2014-05-17,8.228
2014-05-18,18.392
2014-05-19,8.512
2014-05-20,4.892
2014-05-21,33.576
2014-05-22,30.404
2014-05-23,22.38
2014-05-24,12.592
2014-05-25,0.0
2014-05-26,14.172
2014-05-27,24.284
2014-05-28,17.656
2014-05-29,9.92
2014-05-30,15.788
2014-05-31,16.076
2014-06-01,11.248
2014-06-02,16.16
2014-06-03,30.228
2014-06-04,26.528
2014-06-05,28.436
2014-06-06,6.252
2014-06-07,23.108
2014-06-08,21.78
2014-06-09,25.072
2014-06-10,30.792
2014-06-11,18.768
2014-06-12,42.444
2014-06-13,23.612
2014-06-14,7.528
2014-06-15,0.0
2014-06-16,0.0
2014-06-17,21.516
2014-06-18,33.292
2014-06-19,21.888
2014-06-20,10.104
2014-06-21,8.032
2014-06-22,0.0
2014-06-23,34.992
2014-06-24,27.028
2014-06-25,44.048
2014-06-26,34.224
2014-06-27,22.8
2014-06-28,23.632
2014-06-29,27.08
2014-06-30,32.732
2014-07-01,32.72
2014-07-02,22.556
2014-07-03,40.116
2014-07-04,42.848
2014-07-05,17.264
2014-07-06,0.0
2014-07-07,15.896
2014-07-08,41.896
2014-07-09,24.696
2014-07-10,17.264
2014-07-11,20.28
2014-07-12,9.432
2014-07-13,11.652
2014-07-14,19.576
2014-07-15,35.308
2014-07-16,83.104
2014-07-17,41.292
2014-07-18,12.484
2014-07-19,0.0
2014-07-20,0.0
2014-07-21,19.916
2014-07-22,24.496
2014-07-23,25.512
2014-07-24,25.924
2014-07-25,7.208
2014-07-26,8.188
2014-07-27,0.0
2014-07-28,10.744
2014-07-29,19.54
2014-07-30,16.336
2014-07-31,19.12
2014-08-01,17.452
2014-08-02,8.328
2014-08-03,7.252
2014-08-04,12.684
2014-08-05,13.136
2014-08-06,9.772
2014-08-07,19.964
2014-08-08,23.336
2014-08-09,8.508
2014-08-10,0.0
2014-08-11,5.856
2014-08-12,18.976
2014-08-13,66.816
2014-08-14,22.58
2014-08-15,36.344
2014-08-16,0.0
2014-08-17,0.0
2014-08-18,16.784
2014-08-19,31.824
2014-08-20,23.768
2014-08-21,48.636
2014-08-22,27.996
2014-08-23,21.848
2014-08-24,0.0
2014-08-25,10.656
2014-08-26,20.696
2014-08-27,25.004
2014-08-28,30.08
2014-08-29,14.02
2014-08-30,0.0
2014-08-31,0.0
2014-09-01,4.4
2014-09-02,20.652
2014-09-03,24.772
2014-09-04,12.476
2014-09-05,19.996
2014-09-06,8.552
2014-09-07,22.9
2014-09-08,23.3
2014-09-09,18.716
2014-09-10,17.544
2014-09-11,21.512
2014-09-12,28.844
2014-09-13,6.756
2014-09-14,9.34
2014-09-15,14.988
2014-09-16,6.98
2014-09-17,11.504
2014-09-18,7.24
2014-09-19,2.624
2014-09-20,7.196
2014-09-21,0.0
2014-09-22,28.08
2014-09-23,47.424
2014-09-24,16.048
2014-09-25,20.816
2014-09-26,25.548
2014-09-27,0.0
2014-09-28,0.0
2014-09-29,16.608
2014-09-30,2.56
2014-10-01,26.052
2014-10-02,47.7
2014-10-03,28.236
2014-10-04,0.0
2014-10-05,0.0
2014-10-06,19.272
2014-10-07,25.608
2014-10-08,33.112
2014-10-09,37.596
2014-10-10,14.216
2014-10-11,15.308
2014-10-12,6.376
2014-10-13,27.836
2014-10-14,30.352
2014-10-15,18.116
2014-10-16,17.264
2014-10-17,21.588
2014-10-18,6.668
2014-10-19,8.336
2014-10-20,54.344
2014-10-21,63.348
2014-10-22,39.492
2014-10-23,20.688
2014-10-24,14.804
2014-10-25,17.48
2014-10-26,10.0
2014-10-27,21.684
2014-10-28,30.16
2014-10-29,34.896
2014-10-30,19.752
2014-10-31,24.392
2014-11-01,7.104
2014-11-02,9.468
2014-11-03,17.3
2014-11-04,18.42
2014-11-05,34.236
2014-11-06,30.612
2014-11-07,7.056
2014-11-08,14.224
2014-11-09,19.04
