,Google Trend
2014-07-15,22.404
2014-07-16,38.576
2014-07-17,29.584
2014-07-18,29.0
2014-07-19,9.044
2014-07-20,20.248
2014-07-21,30.028
2014-07-22,13.488
2014-07-23,7.224
2014-07-24,25.508
2014-07-25,12.404
2014-07-26,11.292
2014-07-27,30.812
2014-07-28,26.68
2014-07-29,18.656
2014-07-30,25.136
2014-07-31,19.82
2014-08-01,11.96
2014-08-02,0.0
2014-08-03,10.664
2014-08-04,24.42
2014-08-05,21.26
2014-08-06,22.116
2014-08-07,25.428
2014-08-08,20.872
2014-08-09,10.324
2014-08-10,11.028
2014-08-11,6.58
2014-08-12,15.2
2014-08-13,16.868
2014-08-14,8.016
2014-08-15,19.632
2014-08-16,18.156
2014-08-17,9.764
2014-08-18,9.832
2014-08-19,18.992
2014-08-20,25.752
2014-08-21,22.12
2014-08-22,6.332
2014-08-23,35.764
2014-08-24,0.0
2014-08-25,25.788
2014-08-26,19.748
2014-08-27,34.472
2014-08-28,30.988
2014-08-29,20.612
2014-08-30,0.0
2014-08-31,20.836
2014-09-01,29.456
2014-09-02,22.932
2014-09-03,91.636
2014-09-04,60.592
2014-09-05,46.816
2014-09-06,22.944
2014-09-07,16.1
2014-09-08,50.536
2014-09-09,51.456
2014-09-10,36.548
2014-09-11,41.712
2014-09-12,41.184
2014-09-13,0.0
2014-09-14,15.652
2014-09-15,35.476
2014-09-16,23.844
2014-09-17,13.164
2014-09-18,10.216
2014-09-19,33.3
2014-09-20,16.448
2014-09-21,22.148
2014-09-22,24.94
2014-09-23,28.632
2014-09-24,29.052
2014-09-25,10.94
2014-09-26,17.06
2014-09-27,6.824
2014-09-28,18.124
2014-09-29,18.292
2014-09-30,13.152
2014-10-01,23.24
2014-10-02,24.468
2014-10-03,19.58
2014-10-04,6.34
2014-10-05,14.596
2014-10-06,21.256
2014-10-07,20.672
2014-10-08,16.344
2014-10-09,25.5
2014-10-10,13.704
2014-10-11,12.82
2014-10-12,5.828
2014-10-13,34.468
2014-10-14,14.604
2014-10-15,26.016
2014-10-16,16.284
2014-10-17,48.084
2014-10-18,25.992
2014-10-19,23.112
2014-10-20,39.972
2014-10-21,23.532
